Ans	Guess	Size	DistRatio	Dist	I	J
0	0	348.5	1.1076	386	000100-open-2015-326-Green.cpp	002380-open-2015-023-Green.pas
0	0	278.5	0.858169	239	000100-open-2015-326-Green.cpp	002432-open-2015-314-Green.cpp
0	0	167.5	0.620896	104	000100-open-2015-326-Green.cpp	002435-open-2015-351-Green.cpp
0	0	248	0.758065	188	000100-open-2015-326-Green.cpp	002479-open-2015-190-Green.cpp
0	0	193	0.471503	91	000100-open-2015-326-Green.cpp	002490-open-2015-336-Green.cpp
0	0	197.5	0.496203	98	000100-open-2015-326-Green.cpp	002526-open-2015-336-Green.cpp
0	0	228.5	0.748359	171	000100-open-2015-326-Green.cpp	002538-open-2015-004-Green.cpp
0	0	206.5	0.644068	133	000100-open-2015-326-Green.cpp	002688-open-2015-006-Green.cpp
0	0	361.5	1.13693	411	000100-open-2015-326-Green.cpp	002763-open-2015-023-Green.pas
0	0	226	0.588496	133	000100-open-2015-326-Green.cpp	002772-open-2015-336-Green.cpp
0	0	282	0.900709	254	000100-open-2015-326-Green.cpp	002786-open-2015-080-Green.cpp
0	0	413	1.2155	502	000100-open-2015-326-Green.cpp	002829-open-2015-260-Green.cpp
0	0	243	0.691358	168	000100-open-2015-326-Green.cpp	002868-open-2015-336-Green.cpp
0	0	232.5	0.709677	165	000100-open-2015-326-Green.cpp	002912-open-2015-283-Green.cpp
0	0	232.5	0.709677	165	000100-open-2015-326-Green.cpp	002929-open-2015-283-Green.cpp
0	0	205.5	0.63747	131	000100-open-2015-326-Green.cpp	003116-open-2015-212-Green.cpp
0	0	260	0.807692	210	000100-open-2015-326-Green.cpp	003167-open-2015-130-Green.cpp
0	0	261	0.812261	212	000100-open-2015-326-Green.cpp	003447-open-2015-130-Green.cpp
0	0	285	0.908772	259	000100-open-2015-326-Green.cpp	003629-open-2015-067-Green.cpp
0	0	302	0.943709	285	000100-open-2015-326-Green.cpp	003644-open-2015-072-Green.cpp
0	0	101.5	1.65517	168	000100-open-2015-326-Green.cpp	003701-open-2015-067-Green.cpp
0	0	327.5	1.01374	332	000100-open-2015-326-Green.cpp	003714-open-2015-072-Green.cpp
0	0	327.5	1.01374	332	000100-open-2015-326-Green.cpp	003726-open-2015-072-Green.cpp
0	0	321.5	1.00778	324	000100-open-2015-326-Green.cpp	003767-open-2015-153-Green.cpp
0	0	580.5	1.40568	816	000100-open-2015-326-Green.cpp	003775-open-2015-332-Green.cpp
0	0	293.5	0.957411	281	000100-open-2015-326-Green.cpp	003787-open-2015-321-Green.cpp
0	0	148	0.716216	106	000100-open-2015-326-Green.cpp	003819-open-2015-065-Green.cpp
0	0	281.5	0.895204	252	000100-open-2015-326-Green.cpp	003822-open-2015-067-Green.cpp
0	0	280.5	0.912656	256	000100-open-2015-326-Green.cpp	003844-open-2015-167-Green.cpp
0	0	135.5	0.819188	111	000100-open-2015-326-Green.cpp	003858-open-2015-065-Green.cpp
0	0	279.5	0.915921	256	000100-open-2015-326-Green.cpp	003878-open-2015-167-Green.cpp
0	0	292	0.938356	274	000100-open-2015-326-Green.cpp	003914-open-2015-067-Green.cpp
0	0	326.5	1.01072	330	000100-open-2015-326-Green.cpp	003928-open-2015-270-Green.cpp
0	0	346	1.07225	371	000100-open-2015-326-Green.cpp	004015-open-2015-022-Green.cpp
0	0	386	1.15026	444	000100-open-2015-326-Green.cpp	004026-open-2015-270-Green.cpp
0	0	184	0.565217	104	000100-open-2015-326-Green.cpp	004035-open-2015-155-Green.cpp
0	0	283.5	0.892416	253	000100-open-2015-326-Green.cpp	004058-open-2015-067-Green.cpp
0	0	385.5	1.14916	443	000100-open-2015-326-Green.cpp	004065-open-2015-270-Green.cpp
0	0	386	1.15026	444	000100-open-2015-326-Green.cpp	004081-open-2015-270-Green.cpp
0	0	286.5	0.904014	259	000100-open-2015-326-Green.cpp	004098-open-2015-067-Green.cpp
0	0	265	0.769811	204	000100-open-2015-326-Green.cpp	004282-open-2015-053-Green.cpp
0	0	269	0.832714	224	000100-open-2015-326-Green.cpp	004308-open-2015-072-Green.cpp
0	0	280	0.871429	244	000100-open-2015-326-Green.cpp	004434-open-2015-072-Green.cpp
0	0	288	0.934028	269	000100-open-2015-326-Green.cpp	004482-open-2015-321-Green.cpp
0	0	230	0.686957	158	000100-open-2015-326-Green.cpp	004496-open-2015-077-Green.cpp
1	0	251	0.701195	176	000100-open-2015-326-Green.cpp	004511-open-2015-326-Green.cpp
0	0	276	0.847826	234	000100-open-2015-326-Green.cpp	004533-open-2015-314-Green.cpp
0	0	277.5	0.875676	243	000100-open-2015-326-Green.cpp	004540-open-2015-072-Green.cpp
0	0	175	0.594286	104	000100-open-2015-326-Green.cpp	004619-open-2015-095-Green.cpp
0	0	263	0.828897	218	000100-open-2015-326-Green.cpp	004706-open-2015-322-Green.cpp
0	0	247.5	0.755556	187	000100-open-2015-326-Green.cpp	004708-open-2015-077-Green.cpp
0	0	175	0.594286	104	000100-open-2015-326-Green.cpp	004720-open-2015-095-Green.cpp
0	0	267	0.76779	205	000100-open-2015-326-Green.cpp	004784-open-2015-117-Green.cpp
1	0	276	0.811594	224	000100-open-2015-326-Green.cpp	004821-open-2015-326-Green.cpp
0	0	211.5	0.70922	150	000100-open-2015-326-Green.cpp	004838-open-2015-094-Green.cpp
0	0	211.5	0.70922	150	000100-open-2015-326-Green.cpp	004849-open-2015-094-Green.cpp
1	0	276	0.811594	224	000100-open-2015-326-Green.cpp	004851-open-2015-326-Green.cpp
0	0	168	0.625	105	000100-open-2015-326-Green.cpp	004863-open-2015-256-Green.cpp
0	0	279	0.795699	222	000100-open-2015-326-Green.cpp	004927-open-2015-117-Green.cpp
0	0	214	0.556075	119	000100-open-2015-326-Green.cpp	005052-open-2015-053-Green.cpp
0	0	266.5	0.836773	223	000100-open-2015-326-Green.cpp	005059-open-2015-322-Green.cpp
0	0	268.5	0.849162	228	000100-open-2015-326-Green.cpp	005138-open-2015-322-Green.cpp
0	0	324.5	1.00462	326	000100-open-2015-326-Green.cpp	005214-open-2015-130-Green.cpp
0	0	242	0.772727	187	000100-open-2015-326-Green.cpp	005312-open-2015-264-Green.cpp
0	0	358	1.11173	398	000100-open-2015-326-Green.cpp	005338-open-2015-276-Green.cpp
0	0	200	0.51	102	000100-open-2015-326-Green.cpp	005344-open-2015-177-Green.cpp
0	0	327	1	327	000100-open-2015-326-Green.cpp	005410-open-2015-208-Green.java
0	0	270.5	0.872458	236	000100-open-2015-326-Green.cpp	005411-open-2015-207-Green.cpp
0	0	229.5	0.679739	156	000100-open-2015-326-Green.cpp	005505-open-2015-152-Green.cpp
0	0	196.5	0.544529	107	000100-open-2015-326-Green.cpp	005538-open-2015-079-Green.cpp
0	0	291.5	0.874786	255	000100-open-2015-326-Green.cpp	005600-open-2015-053-Green.cpp
0	0	327.5	1.04733	343	000100-open-2015-326-Green.cpp	005653-open-2015-207-Green.cpp
0	0	305	0.986885	301	000100-open-2015-326-Green.cpp	005662-open-2015-264-Green.cpp
0	0	184.5	0.569106	105	000100-open-2015-326-Green.cpp	005781-open-2015-155-Green.cpp
0	0	192	0.588542	113	000100-open-2015-326-Green.cpp	005820-open-2015-212-Green.cpp
0	0	264.5	0.858223	227	000100-open-2015-326-Green.cpp	005891-open-2015-334-Green.cpp
0	0	288	0.934028	269	000100-open-2015-326-Green.cpp	005910-open-2015-321-Green.cpp
0	0	232.5	0.713978	166	000100-open-2015-326-Green.cpp	005915-open-2015-152-Green.cpp
0	0	269.5	0.857143	231	000100-open-2015-326-Green.cpp	005953-open-2015-207-Green.cpp
0	0	269.5	0.857143	231	000100-open-2015-326-Green.cpp	005989-open-2015-207-Green.cpp
0	0	309	0.977346	302	000100-open-2015-326-Green.cpp	006025-open-2015-207-Green.cpp
0	0	199	0.557789	111	000100-open-2015-326-Green.cpp	006058-open-2015-079-Green.cpp
0	0	199	0.557789	111	000100-open-2015-326-Green.cpp	006098-open-2015-079-Green.cpp
0	0	321.5	1.00778	324	000100-open-2015-326-Green.cpp	006143-open-2015-153-Green.cpp
0	0	244.5	0.760736	186	000100-open-2015-326-Green.cpp	006243-open-2015-152-Green.cpp
0	0	197	0.588832	116	000100-open-2015-326-Green.cpp	006249-open-2015-212-Green.cpp
0	0	255.5	0.794521	203	000100-open-2015-326-Green.cpp	006307-open-2015-152-Green.cpp
0	0	192.5	0.644156	124	000100-open-2015-326-Green.cpp	006386-open-2015-174-Green.cpp
0	0	342	1.0614	363	000100-open-2015-326-Green.cpp	006413-open-2015-153-Green.cpp
0	0	196	0.479592	94	000100-open-2015-326-Green.cpp	006485-open-2015-079-Green.cpp
0	0	296.5	0.964587	286	000100-open-2015-326-Green.cpp	006510-open-2015-207-Green.cpp
0	0	200	0.51	102	000100-open-2015-326-Green.cpp	006540-open-2015-177-Green.cpp
0	0	263	0.821293	216	000100-open-2015-326-Green.cpp	006555-open-2015-152-Green.cpp
0	0	342	1.0614	363	000100-open-2015-326-Green.cpp	006633-open-2015-153-Green.cpp
0	0	305	0.940984	287	000100-open-2015-326-Green.cpp	006676-open-2015-152-Green.cpp
0	0	326.5	0.977029	319	000100-open-2015-326-Green.cpp	006840-open-2015-071-Green.cpp
0	0	342	1.0614	363	000100-open-2015-326-Green.cpp	006843-open-2015-153-Green.cpp
0	0	287.5	0.866087	249	000100-open-2015-326-Green.cpp	006859-open-2015-071-Green.cpp
0	0	392	1.18112	463	000100-open-2015-326-Green.cpp	006943-open-2015-239-Green.cpp
0	0	160.5	0.953271	153	000126-open-2015-326-Green.cpp	000133-open-2015-174-Green.cpp
0	0	197	0.614213	121	000126-open-2015-326-Green.cpp	000142-open-2015-191-Green.cpp
1	1	207.5	0.19759	41	000126-open-2015-326-Green.cpp	000151-open-2015-326-Green.cpp
1	0	257.5	0.357282	92	000126-open-2015-326-Green.cpp	000171-open-2015-326-Green.cpp
0	0	174	0.775862	135	000126-open-2015-326-Green.cpp	000176-open-2015-152-Green.cpp
1	0	257.5	0.357282	92	000126-open-2015-326-Green.cpp	000177-open-2015-326-Green.cpp
0	0	178	0.674157	120	000126-open-2015-326-Green.cpp	000196-open-2015-214-Green.cpp
0	0	175	0.771429	135	000126-open-2015-326-Green.cpp	000201-open-2015-152-Green.cpp
0	0	208.5	0.57554	120	000126-open-2015-326-Green.cpp	000220-open-2015-171-Green.cpp
0	0	176.5	0.759207	134	000126-open-2015-326-Green.cpp	000222-open-2015-152-Green.cpp
0	0	227	0.594714	135	000126-open-2015-326-Green.cpp	000226-open-2015-309-Green.java
0	0	206	0.674757	139	000126-open-2015-326-Green.cpp	000259-open-2015-239-Green.cpp
0	0	213	0.530516	113	000126-open-2015-326-Green.cpp	000295-open-2015-191-Green.cpp
0	0	218.5	0.636156	139	000126-open-2015-326-Green.cpp	000304-open-2015-214-Green.cpp
0	0	235	0.625532	147	000126-open-2015-326-Green.cpp	000307-open-2015-334-Green.cpp
0	0	210	0.62381	131	000126-open-2015-326-Green.cpp	000348-open-2015-145-Green.cpp
0	0	220.5	0.62585	138	000126-open-2015-326-Green.cpp	000365-open-2015-239-Green.cpp
0	0	113	2	226	000126-open-2015-326-Green.cpp	000369-open-2015-334-Green.cpp
0	0	246	0.630081	155	000126-open-2015-326-Green.cpp	000371-open-2015-334-Green.cpp
0	0	216.5	0.6097	132	000126-open-2015-326-Green.cpp	000378-open-2015-145-Green.cpp
1	0	241	0.410788	99	000126-open-2015-326-Green.cpp	000388-open-2015-326-Green.cpp
0	0	210.5	0.646081	136	000126-open-2015-326-Green.cpp	000400-open-2015-214-Green.cpp
0	0	198.5	0.639798	127	000126-open-2015-326-Green.cpp	000437-open-2015-142-Green.cpp
0	0	244	0.614754	150	000126-open-2015-326-Green.cpp	000488-open-2015-190-Green.cpp
0	0	286	0.737762	211	000126-open-2015-326-Green.cpp	000539-open-2015-334-Green.cpp
0	0	196	0.693878	136	000126-open-2015-326-Green.cpp	000557-open-2015-256-Green.cpp
0	0	196	0.693878	136	000126-open-2015-326-Green.cpp	000574-open-2015-256-Green.cpp
0	0	191.5	0.590078	113	000126-open-2015-326-Green.cpp	000576-open-2015-255-Green.cpp
0	0	179	0.743017	133	000126-open-2015-326-Green.cpp	000600-open-2015-275-Green.cpp
0	0	233.5	0.522484	122	000126-open-2015-326-Green.cpp	000640-open-2015-191-Green.cpp
0	0	222.5	0.516854	115	000126-open-2015-326-Green.cpp	000659-open-2015-338-Green.cpp
0	0	291	0.725086	211	000126-open-2015-326-Green.cpp	000675-open-2015-142-Green.cpp
0	0	201	0.671642	135	000126-open-2015-326-Green.cpp	000702-open-2015-171-Green.cpp
0	0	244	0.536885	131	000126-open-2015-326-Green.cpp	000712-open-2015-257-Green.cpp
0	0	204	0.632353	129	000126-open-2015-326-Green.cpp	000714-open-2015-163-Green.cpp
0	0	184.5	0.607046	112	000126-open-2015-326-Green.cpp	000790-open-2015-177-Green.cpp
0	0	246.5	0.628803	155	000126-open-2015-326-Green.cpp	000810-open-2015-022-Green.cpp
0	0	228.5	0.459519	105	000126-open-2015-326-Green.cpp	000812-open-2015-206-Green.cpp
0	0	217	0.617512	134	000126-open-2015-326-Green.cpp	000834-open-2015-028-Green.cpp
0	0	193.5	0.697674	135	000126-open-2015-326-Green.cpp	000841-open-2015-256-Green.cpp
0	0	172.5	0.707246	122	000126-open-2015-326-Green.cpp	000842-open-2015-206-Green.cpp
0	0	193.5	0.697674	135	000126-open-2015-326-Green.cpp	000850-open-2015-256-Green.cpp
0	0	187	0.700535	131	000126-open-2015-326-Green.cpp	000861-open-2015-094-Green.cpp
0	0	202.5	0.641975	130	000126-open-2015-326-Green.cpp	000922-open-2015-019-Green.cpp
0	0	327.5	0.842748	276	000126-open-2015-326-Green.cpp	000937-open-2015-208-Green.java
0	0	329.5	0.877086	289	000126-open-2015-326-Green.cpp	000941-open-2015-165-Green.java
0	0	357.5	0.951049	340	000126-open-2015-326-Green.cpp	000947-open-2015-207-Green.cpp
0	0	160.5	0.953271	153	000126-open-2015-326-Green.cpp	000974-open-2015-174-Green.cpp
0	0	357.5	0.951049	340	000126-open-2015-326-Green.cpp	000979-open-2015-207-Green.cpp
0	0	178	0.646067	115	000126-open-2015-326-Green.cpp	001030-open-2015-206-Green.cpp
0	0	240	0.633333	152	000126-open-2015-326-Green.cpp	001060-open-2015-314-Green.cpp
0	0	246.5	0.628803	155	000126-open-2015-326-Green.cpp	001081-open-2015-022-Green.cpp
0	0	181	0.767956	139	000126-open-2015-326-Green.cpp	001088-open-2015-118-Green.cpp
0	0	306.5	0.74062	227	000126-open-2015-326-Green.cpp	001163-open-2015-087-Green.cpp
0	0	173.5	0.766571	133	000126-open-2015-326-Green.cpp	001173-open-2015-183-Green.cpp
0	0	189.5	0.670185	127	000126-open-2015-326-Green.cpp	001196-open-2015-262-Green.cpp
0	0	175.5	0.774929	136	000126-open-2015-326-Green.cpp	001268-open-2015-118-Green.cpp
0	0	209	0.660287	138	000126-open-2015-326-Green.cpp	001272-open-2015-328-Green.cpp
0	0	171	0.80117	137	000126-open-2015-326-Green.cpp	001279-open-2015-206-Green.cpp
0	0	203.5	0.653563	133	000126-open-2015-326-Green.cpp	001285-open-2015-328-Green.cpp
0	0	200.5	0.623441	125	000126-open-2015-326-Green.cpp	001324-open-2015-094-Green.cpp
0	0	159.5	0.915361	146	000126-open-2015-326-Green.cpp	001374-open-2015-290-Green.py
0	0	159.5	0.915361	146	000126-open-2015-326-Green.cpp	001385-open-2015-290-Green.cpp
0	0	161	0.900621	145	000126-open-2015-326-Green.cpp	001442-open-2015-290-Green.cpp
0	0	223.5	0.46085	103	000126-open-2015-326-Green.cpp	001444-open-2015-206-Green.cpp
0	0	229	0.489083	112	000126-open-2015-326-Green.cpp	001492-open-2015-206-Green.cpp
0	0	231.5	0.613391	142	000126-open-2015-326-Green.cpp	001519-open-2015-342-Green.cpp
0	0	237	0.611814	145	000126-open-2015-326-Green.cpp	001545-open-2015-342-Green.cpp
0	0	307	0.788274	242	000126-open-2015-326-Green.cpp	001569-open-2015-340-Green.cpp
0	0	300.5	0.788686	237	000126-open-2015-326-Green.cpp	001574-open-2015-275-Green.cpp
0	0	210	0.590476	124	000126-open-2015-326-Green.cpp	001584-open-2015-174-Green.cpp
0	0	187	0.641711	120	000126-open-2015-326-Green.cpp	001593-open-2015-255-Green.cpp
0	0	159.5	1.01567	162	000126-open-2015-326-Green.cpp	001688-open-2015-264-Green.cpp
0	0	308.5	0.787682	243	000126-open-2015-326-Green.cpp	001716-open-2015-152-Green.cpp
0	0	182	0.763736	139	000126-open-2015-326-Green.cpp	001724-open-2015-264-Green.cpp
0	0	201.5	0.66005	133	000126-open-2015-326-Green.cpp	001764-open-2015-171-Green.cpp
0	0	170.5	0.815249	139	000126-open-2015-326-Green.cpp	001823-open-2015-121-Green.cpp
0	0	238	0.634454	151	000126-open-2015-326-Green.cpp	001912-open-2015-328-Green.cpp
0	0	291	0.666667	194	000126-open-2015-326-Green.cpp	001921-open-2015-169-Green.cpp
0	0	224.5	0.458797	103	000126-open-2015-326-Green.cpp	001926-open-2015-206-Green.cpp
0	0	201.5	0.645161	130	000126-open-2015-326-Green.cpp	001973-open-2015-292-Green.cpp
0	0	306.5	0.80261	246	000126-open-2015-326-Green.cpp	002011-open-2015-232-Green.cpp
0	0	214.5	0.662005	142	000126-open-2015-326-Green.cpp	002019-open-2015-113-Green.cpp
0	0	313.5	0.819777	257	000126-open-2015-326-Green.cpp	002042-open-2015-342-Green.cpp
0	0	280.5	0.709447	199	000126-open-2015-326-Green.cpp	002084-open-2015-113-Green.cpp
0	0	213.5	0.529274	113	000126-open-2015-326-Green.cpp	002090-open-2015-324-Green.cpp
0	0	165	0.842424	139	000126-open-2015-326-Green.cpp	002151-open-2015-336-Green.cpp
0	0	334.5	0.795217	266	000126-open-2015-326-Green.cpp	002153-open-2015-206-Green.cpp
0	0	188	0.62234	117	000126-open-2015-326-Green.cpp	002177-open-2015-336-Green.cpp
0	0	229.5	0.522876	120	000126-open-2015-326-Green.cpp	002187-open-2015-255-Green.cpp
0	0	231.5	0.62635	145	000126-open-2015-326-Green.cpp	002196-open-2015-019-Green.cpp
0	0	266	0.635338	169	000126-open-2015-326-Green.cpp	002216-open-2015-314-Green.cpp
0	0	280.5	0.666667	187	000126-open-2015-326-Green.cpp	002281-open-2015-071-Green.cpp
0	0	395	1	395	000126-open-2015-326-Green.cpp	002350-open-2015-276-Green.cpp
0	0	246	0.634146	156	000126-open-2015-326-Green.cpp	002358-open-2015-004-Green.cpp
0	0	370	0.994595	368	000126-open-2015-326-Green.cpp	002380-open-2015-023-Green.pas
